Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Scraping;Wet smoothing;Simple incision;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing;Smudging
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing;Smudging
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Application;Excisions;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Scraping;Wet smoothing;Excisions;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Coiling;Pressure;Application separate element;Wet smoothing;Tilted impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Scraping;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Simple incision;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Excisions;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Tilted impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Simple incision;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing;Smudging
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing;Smudging
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing;Smudging
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing;Smudging;Incrustation
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Scraping;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Scraping;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing;Smudging
Wet clay;Modelling;Coiling;Pressure;Scraping;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Pressure;Wet smoothing;Drying to leather-hard;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
