Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Pressure;Wet smoothing;Drying to leather-hard;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Scraping;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Scraping;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Coiling;Pressure;Wet smoothing;Application;Simple incision;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Excisions;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple incision;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Wet smoothing;Simple incision;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Drying to leather-hard;Burnishing;Drying to dry;Open firing
Wet clay;Modelling;Coiling;Pressure;Application separate element;Wet smoothing;Simple incision;Simple impression;Drying to leather-hard;Burnishing;Drying to dry;Open firing
